"decimalLongitude","decimalLatitude"
-64.7916666666667,32.4583333333333
-64.7083333333333,32.4583333333333
-64.9583333333333,32.375
-64.7916666666667,32.375
-64.7083333333333,32.375
-64.625,32.375
-64.7916666666667,32.2916666666667
-64.7083333333333,32.2916666666667
-64.625,32.2916666666667
-94.2916666666667,28.2083333333333
-93.7916666666667,27.9583333333333
-93.625,27.9583333333333
-93.5416666666667,27.9583333333333
-92.625,27.9583333333333
-93.7916666666667,27.875
-93.625,27.875
-93.2916666666667,27.875
-77.0416666666667,26.625
-76.9583333333333,26.625
-76.9583333333333,26.5416666666667
-76.9583333333333,26.375
-80.0416666666667,26.0416666666667
-80.125,25.9583333333333
-80.125,25.7916666666667
-80.125,25.7083333333333
-80.2083333333333,25.4583333333333
-80.125,25.4583333333333
-80.125,25.375
-78.125,25.2916666666667
-80.2083333333333,25.2083333333333
-77.9583333333333,25.125
-80.375,25.0416666666667
-77.9583333333333,25.0416666666667
-80.375,24.9583333333333
-83.625,24.875
-83.7083333333333,24.7916666666667
-83.7083333333333,24.7083333333333
-80.9583333333333,24.7083333333333
-77.7916666666667,24.7083333333333
-82.9583333333333,24.625
-82.875,24.625
-81.375,24.625
-81.125,24.625
-77.7083333333333,24.625
-83.0416666666667,24.5416666666667
-81.7916666666667,24.4583333333333
-81.7083333333333,24.4583333333333
-74.5416666666667,24.0416666666667
-76.125,23.7916666666667
-75.9583333333333,22.9583333333333
-78.375,22.5416666666667
-75.7916666666667,22.5416666666667
-77.625,22.2083333333333
-77.625,22.0416666666667
-72.125,21.875
-84.5416666666667,21.7916666666667
-72.2083333333333,21.7916666666667
-72.4583333333333,21.625
-82.375,21.5416666666667
-81.7083333333333,21.5416666666667
-71.4583333333333,21.5416666666667
-71.125,21.5416666666667
-97.2083333333333,21.4583333333333
-79.625,21.4583333333333
-72.2083333333333,21.4583333333333
-71.5416666666667,21.4583333333333
-71.125,21.4583333333333
-72.125,21.375
-71.625,21.375
-71.2083333333333,21.375
-71.2083333333333,21.2916666666667
-70.7916666666667,21.0416666666667
-70.7916666666667,20.9583333333333
-79.125,20.875
-96.9583333333333,20.7916666666667
-86.875,20.7916666666667
-78.9583333333333,20.7916666666667
-78.4583333333333,20.625
-87.0416666666667,20.4583333333333
-87.0416666666667,20.2916666666667
-87.4583333333333,20.125
-87.4583333333333,19.9583333333333
-87.4583333333333,19.875
-87.4583333333333,19.7916666666667
-79.875,19.7083333333333
-81.2916666666667,19.375
-81.125,19.375
-81.0416666666667,19.375
-81.2083333333333,19.2916666666667
-81.125,19.2916666666667
-95.9583333333333,19.125
-87.625,18.875
-87.2916666666667,18.7916666666667
-64.375,18.7916666666667
-87.7083333333333,18.7083333333333
-87.625,18.7083333333333
-64.2916666666667,18.7083333333333
-87.2083333333333,18.625
-64.2083333333333,18.625
-94.7916666666667,18.5416666666667
-87.4583333333333,18.5416666666667
-77.9583333333333,18.5416666666667
-77.875,18.5416666666667
-77.7916666666667,18.5416666666667
-77.7083333333333,18.5416666666667
-77.625,18.5416666666667
-64.375,18.5416666666667
-64.2083333333333,18.5416666666667
-87.7083333333333,18.4583333333333
-87.4583333333333,18.4583333333333
-78.2916666666667,18.4583333333333
-65.4583333333333,18.4583333333333
-64.5416666666667,18.4583333333333
-87.4583333333333,18.375
-87.375,18.375
-78.375,18.375
-78.2916666666667,18.375
-75.0416666666667,18.375
-65.5416666666667,18.375
-65.2916666666667,18.375
-64.9583333333333,18.375
-64.7916666666667,18.375
-64.7083333333333,18.375
-64.625,18.375
-78.375,18.2916666666667
-76.7083333333333,18.2916666666667
-65.375,18.2916666666667
-65.2916666666667,18.2916666666667
-65.2083333333333,18.2916666666667
-65.125,18.2916666666667
-64.9583333333333,18.2916666666667
-64.7916666666667,18.2916666666667
-64.7083333333333,18.2916666666667
-78.2916666666667,18.2083333333333
-67.2916666666667,18.2083333333333
-65.2916666666667,18.125
-63.0416666666667,18.0416666666667
-87.9583333333333,17.9583333333333
-67.125,17.9583333333333
-67.0416666666667,17.9583333333333
-66.9583333333333,17.9583333333333
-66.875,17.9583333333333
-66.2916666666667,17.9583333333333
-66.2083333333333,17.9583333333333
-63.0416666666667,17.9583333333333
-87.9583333333333,17.875
-76.875,17.875
-76.7916666666667,17.875
-67.125,17.875
-67.0416666666667,17.875
-66.9583333333333,17.875
-66.875,17.875
-66.2916666666667,17.875
-66.2083333333333,17.875
-77.0416666666667,17.7916666666667
-64.7916666666667,17.7916666666667
-64.7083333333333,17.7916666666667
-64.625,17.7916666666667
